     0.000616   -0.004375
     0.001093   -0.005806
     0.001704   -0.007225
     0.002449   -0.008629
     0.003327   -0.010021
     0.004336   -0.011398
     0.005476   -0.012762
     0.006746   -0.014112
     0.008146   -0.015448
     0.009674   -0.016770
     0.011329   -0.018077
     0.013111   -0.019370
     0.015018   -0.020648
     0.017050   -0.021911
     0.019206   -0.023159
     0.021485   -0.024392
     0.023886   -0.025608
     0.026409   -0.026809
     0.029051   -0.027993
     0.031813   -0.029160
     0.034693   -0.030311
     0.037690   -0.031444
     0.040804   -0.032560
     0.044034   -0.033658
     0.047378   -0.034737
     0.050836   -0.035799
     0.054406   -0.036841
     0.058089   -0.037864
     0.061881   -0.038868
     0.065784   -0.039851
     0.069796   -0.040815
     0.073915   -0.041758
     0.078141   -0.042680
     0.082473   -0.043581
     0.086910   -0.044461
     0.091450   -0.045319
     0.096094   -0.046155
     0.100839   -0.046969
     0.105684   -0.047759
     0.110630   -0.048527
     0.115674   -0.049272
     0.120815   -0.049994
     0.126053   -0.050691
     0.131387   -0.051365
     0.136815   -0.052015
     0.142336   -0.052640
     0.147949   -0.053241
     0.153654   -0.053816
     0.159448   -0.054367
     0.165331   -0.054893
     0.171302   -0.055394
     0.177360   -0.055869
     0.183503   -0.056319
     0.189731   -0.056743
     0.196042   -0.057141
     0.202435   -0.057514
     0.208908   -0.057860
     0.215461   -0.058181
     0.222093   -0.058476
     0.228802   -0.058745
     0.235588   -0.058988
     0.242448   -0.059205
     0.249381   -0.059396
     0.256387   -0.059562
     0.263464   -0.059701
     0.270611   -0.059815
     0.277827   -0.059904
     0.285110   -0.059967
     0.292459   -0.060004
     0.299872   -0.060017
     0.307349   -0.060004
     0.314888   -0.059966
     0.322488   -0.059904
     0.330147   -0.059817
     0.337864   -0.059706
     0.345638   -0.059571
     0.353467   -0.059412
     0.361349   -0.059229
     0.369284   -0.059023
     0.377270   -0.058794
     0.385305   -0.058542
     0.393388   -0.058268
     0.401518   -0.057971
     0.409693   -0.057652
     0.417911   -0.057312
     0.426171   -0.056951
     0.434471   -0.056568
     0.442810   -0.056166
     0.451186   -0.055742
     0.459598   -0.055299
     0.468043   -0.054837
     0.476521   -0.054355
     0.485030   -0.053854
     0.493567   -0.053335
     0.502131   -0.052798
     0.510721   -0.052243
     0.519334   -0.051671
     0.527969   -0.051082
     0.536624   -0.050477
     0.545297   -0.049855
     0.553986   -0.049218
     0.562689   -0.048565
     0.571405   -0.047898
     0.580132   -0.047216
     0.588866   -0.046520
     0.597607   -0.045810
     0.606352   -0.045086
     0.615100   -0.044350
     0.623847   -0.043601
     0.632592   -0.042840
     0.641333   -0.042068
     0.650067   -0.041284
     0.658792   -0.040489
     0.667506   -0.039683
     0.676206   -0.038868
     0.684889   -0.038042
     0.693554   -0.037208
     0.702198   -0.036364
     0.710817   -0.035512
     0.719410   -0.034652
     0.727973   -0.033784
     0.736505   -0.032909
     0.745001   -0.032027
     0.753458   -0.031139
     0.761875   -0.030245
     0.770247   -0.029345
     0.778572   -0.028440
     0.786845   -0.027531
     0.795065   -0.026618
     0.803226   -0.025701
     0.811326   -0.024781
     0.819360   -0.023859
     0.827325   -0.022934
     0.835217   -0.022009
     0.843030   -0.021083
     0.850762   -0.020156
     0.858407   -0.019231
     0.865961   -0.018306
     0.873418   -0.017384
     0.880773   -0.016465
     0.888021   -0.015550
     0.895156   -0.014640
     0.902171   -0.013735
     0.909061   -0.012838
     0.915817   -0.011949
     0.922433   -0.011069
     0.928901   -0.010200
     0.935212   -0.009344
     0.941357   -0.008501
     0.947326   -0.007675
     0.953107   -0.006867
     0.958688   -0.006079
     0.964056   -0.005315
     0.969195   -0.004576
     0.974086   -0.003867
     0.978711   -0.003190
     0.983043   -0.002551
     0.987052   -0.001955
     0.990701   -0.001409
     0.993938   -0.000922
     0.996688   -0.000505
     0.998825   -0.000180
     1.000000    0.000000
